timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur
22.05,19:00,0.5689,1.9253,1.3429,1.8735,0.0996,0.0269,0.6465,0.0525,0.0537,0.0415,0.0,0.0,20.4,0.018,0.0004,0.001138,1.3429,1.3565,0.4969,0.0,0.0012,0.04,0.0,0.0103,0.0047
22.05,20:00,0.4624,1.8494,1.3731,1.8483,0.0889,0.0269,0.6423,0.0518,0.0518,0.0,0.0,0.0,19.17,0.018,0.0,0.0,1.3731,1.387,0.508,0.0,0.0001,0.0,0.0,0.0011,0.0005
22.05,21:00,0.3874,1.6112,1.2116,1.6111,0.0746,0.0269,0.5679,0.0451,0.0451,0.0,0.0,0.0,18.27,0.018,0.0,0.0,1.2116,1.2238,0.4483,0.0,0.0,0.0,0.0,0.0001,0.0001
22.05,22:00,0.4439,1.363,0.9099,1.3629,0.0855,0.0269,0.4671,0.0382,0.0382,0.0,0.0,0.0,17.73,0.018,0.0,0.0,0.9099,0.9191,0.3367,0.0,0.0,0.0,0.0,0.0,0.0
22.05,23:00,0.3818,2.5558,0.5287,2.5558,0.0735,0.0269,0.3141,0.0716,0.0716,0.0,0.0,0.0,17.61,0.018,0.0,0.0,0.5287,0.534,0.1956,0.0,1.64,50.0,0.0,0.0,0.0
23.05,00:00,0.3988,0.8273,0.4242,0.0,0.0,0.0269,0.5791,0.0,0.0091,0.0,0.0,0.0,17.36,0.018,0.0,0.0,0.4242,0.4285,0.157,0.0,0.8582,26.16,0.0,0.8273,0.3772
23.05,01:00,0.425,0.9091,0.4792,0.0981,0.0,0.0269,0.592,0.0027,0.0117,0.0,0.0,0.0,16.93,0.018,0.0,0.0,0.4792,0.484,0.1773,0.0,0.0918,2.8,0.0,0.811,0.3698
23.05,02:00,0.5828,1.0828,0.495,0.9961,0.0956,0.0269,0.3632,0.0279,0.0288,0.0,0.0,0.0,16.44,0.018,0.0,0.0,0.495,0.5,0.1832,0.0,0.0098,0.3,0.0,0.0867,0.0395
23.05,03:00,0.6681,1.2559,0.5819,1.2466,0.1269,0.0269,0.3914,0.0349,0.035,0.0,0.0,0.0,15.95,0.018,0.0,0.0,0.5819,0.5878,0.2153,0.0,0.001,0.03,0.0,0.0093,0.0042
23.05,04:00,0.5883,1.5288,0.9311,1.5278,0.1131,0.0269,0.503,0.0428,0.0428,0.0,0.0,0.0,15.43,0.018,0.0,0.0,0.9311,0.9405,0.3445,0.0,0.0001,0.0,0.0,0.001,0.0005
23.05,05:00,0.6198,2.4407,1.8027,2.2601,0.0846,0.0269,0.7984,0.0633,0.0682,0.1805,0.0,0.0,16.09,0.018,0.0018,0.004947,1.8027,1.8209,0.667,0.0,0.0,0.0,0.0,0.0001,0.0
23.05,06:00,0.615,2.8147,2.1777,2.1219,0.0,0.0269,0.8576,0.0594,0.0784,0.6928,0.0,0.0,19.48,0.018,0.0069,0.018984,2.1777,2.1997,0.8057,0.0,0.0,0.0,0.0,0.0,0.0
23.05,07:00,0.6741,2.8044,2.109,1.8761,0.0,0.0269,0.8345,0.0525,0.078,0.9283,0.0,0.0,21.8,0.018,0.0093,0.025435,2.109,2.1303,0.7803,0.0,0.0,0.0,0.0,0.0,0.0
23.05,08:00,0.5659,2.2893,1.7062,1.1126,0.0,0.0269,0.688,0.0312,0.0634,1.1767,0.0,0.0,24.53,0.018,0.0118,0.032242,1.7062,1.7234,0.6313,0.0,0.0,0.0,0.0,0.0,0.0
23.05,09:00,0.5457,2.2017,1.6394,0.3083,0.0,0.0269,0.6704,0.0086,0.0605,1.8934,0.0,0.0,30.33,0.018,0.0189,0.05188,1.6394,1.656,0.6066,0.0,0.0,0.0,0.0,0.0,0.0
23.05,10:00,0.5179,2.0119,1.479,0.0,0.0,0.0269,0.6159,0.0,0.0653,2.3817,0.0,0.0,34.35,0.018,0.0238,0.065259,1.479,1.4939,0.5472,0.0,0.3914,11.93,0.3698,0.0,0.0
23.05,11:00,0.4263,1.8355,1.3951,0.0,0.0,0.0269,0.5978,0.0,0.1007,3.6756,0.0,0.0,44.01,0.018,0.0368,0.100712,1.3951,1.4092,0.5162,0.0,2.3385,71.3,1.8401,0.0,0.0
23.05,12:00,0.571,1.9023,1.318,0.0,0.0,0.0269,0.4946,0.0,0.1044,3.8106,0.912,0.0761,46.02,0.018,0.0381,0.10441,1.318,1.3313,0.4877,0.0,3.28,100.0,0.9963,0.0,0.0
23.05,13:00,0.669,1.8508,1.1699,0.0,0.0,0.0269,0.3861,0.0,0.0918,3.3506,1.4999,0.1252,43.22,0.018,0.0335,0.091807,1.1699,1.1817,0.4329,0.0,3.2799,100.0,0.0,0.0,0.0
23.05,14:00,0.9618,2.0976,1.1244,0.0,0.0,0.0269,0.4423,0.0,0.0723,2.6371,0.5394,0.045,38.78,0.018,0.0264,0.072257,1.1244,1.1358,0.416,0.0,3.2799,100.0,0.0001,0.0,0.0
23.05,15:00,1.0882,2.1783,1.0792,0.0,0.0,0.0269,0.97,0.0,0.0412,1.0482,0.0,0.0,27.93,0.018,0.0105,0.028722,1.0792,1.0901,0.3993,0.0,2.2119,67.44,0.0,1.13,0.5153
23.05,16:00,0.9143,2.0604,1.1346,0.0,0.0,0.0269,0.9919,0.0,0.0378,0.9246,0.0,0.0,26.71,0.018,0.0092,0.025334,1.1346,1.1461,0.4198,0.0,1.1385,34.71,0.0,1.1358,0.5179
23.05,17:00,0.9496,2.1909,1.2289,0.4749,0.0,0.0269,0.9966,0.0133,0.0427,0.6401,0.0,0.0,24.48,0.018,0.0064,0.017539,1.2289,1.2413,0.4547,0.0,0.1218,3.71,0.0,1.0759,0.4906
23.05,18:00,0.8377,2.1478,1.297,1.7038,0.0758,0.0269,0.6564,0.0477,0.058,0.329,0.0,0.0,22.14,0.018,0.0033,0.009013,1.297,1.3101,0.4799,0.0,0.013,0.4,0.0,0.1151,0.0525
23.05,19:00,0.6065,2.044,1.4231,1.9942,0.1073,0.0269,0.6847,0.0558,0.057,0.0375,0.0,0.0,19.66,0.018,0.0004,0.001027,1.4231,1.4375,0.5265,0.0,0.0014,0.04,0.0,0.0123,0.0056
23.05,20:00,0.5569,2.0185,1.447,2.0172,0.107,0.0269,0.6879,0.0565,0.0565,0.0,0.0,0.0,19.15,0.018,0.0,0.0,1.447,1.4616,0.5354,0.0,0.0001,0.0,0.0,0.0013,0.0006
23.05,21:00,0.4587,1.7511,1.2794,1.7509,0.0884,0.0269,0.6067,0.049,0.049,0.0,0.0,0.0,18.99,0.018,0.0,0.0,1.2794,1.2923,0.4734,0.0,0.0,0.0,0.0,0.0001,0.0001
23.05,22:00,0.4469,1.4133,0.9568,1.4133,0.0861,0.0269,0.485,0.0396,0.0396,0.0,0.0,0.0,18.83,0.018,0.0,0.0,0.9568,0.9665,0.354,0.0,0.0,0.0,0.0,0.0,0.0
23.05,23:00,0.5037,2.7095,0.5602,2.7095,0.097,0.0269,0.3492,0.0759,0.0759,0.0,0.0,0.0,18.63,0.018,0.0,0.0,0.5602,0.5659,0.2073,0.0,1.64,50.0,0.0,0.0,0.0
24.05,00:00,0.4767,0.9062,0.4252,0.0,0.0,0.0269,0.6155,0.0,0.01,0.0,0.0,0.0,18.27,0.018,0.0,0.0,0.4252,0.4295,0.1573,0.0,0.7836,23.89,0.0,0.9062,0.4132
24.05,01:00,0.4478,0.9208,0.4683,0.1803,0.0,0.0269,0.5558,0.005,0.0132,0.0,0.0,0.0,17.86,0.018,0.0,0.0,0.4683,0.473,0.1733,0.0,0.0838,2.55,0.0,0.7405,0.3377
24.05,02:00,0.6867,1.1729,0.4814,1.0937,0.117,0.0269,0.3762,0.0306,0.0315,0.0,0.0,0.0,17.7,0.018,0.0,0.0,0.4814,0.4863,0.1781,0.0,0.009,0.27,0.0,0.0792,0.0361
24.05,03:00,0.6517,1.2208,0.5634,1.2123,0.1239,0.0269,0.3811,0.0339,0.034,0.0,0.0,0.0,17.17,0.018,0.0,0.0,0.5634,0.5691,0.2085,0.0,0.001,0.03,0.0,0.0085,0.0039
24.05,04:00,0.7086,1.6138,0.8961,1.6129,0.1364,0.0269,0.5132,0.0452,0.0452,0.0,0.0,0.0,16.6,0.018,0.0,0.0,0.8961,0.9052,0.3316,0.0,0.0001,0.0,0.0,0.0009,0.0004
24.05,05:00,0.6977,2.4709,1.7555,2.4037,0.1215,0.0269,0.8166,0.0673,0.0691,0.0671,0.0,0.0,16.49,0.018,0.0007,0.001839,1.7555,1.7732,0.6495,0.0,0.0,0.0,0.0,0.0001,0.0
24.05,06:00,0.6464,2.7768,2.1091,2.2657,0.0261,0.0269,0.8564,0.0634,0.0774,0.5111,0.0,0.0,19.45,0.018,0.0051,0.014005,2.1091,2.1304,0.7804,0.0,0.0,0.0,0.0,0.0,0.0
24.05,07:00,0.8025,2.8874,2.064,2.1251,0.0078,0.0269,0.824,0.0595,0.0804,0.7622,0.0,0.0,22.3,0.018,0.0076,0.020886,2.064,2.0848,0.7637,0.0,0.0,0.0,0.0,0.0,0.0
24.05,08:00,0.7921,2.4895,1.6804,1.5474,0.0,0.0269,0.6761,0.0433,0.0691,0.9421,0.0,0.0,24.56,0.018,0.0094,0.025814,1.6804,1.6974,0.6217,0.0,0.0,0.0,0.0,0.0,0.0
24.05,09:00,0.6377,2.2728,1.6188,1.5093,0.0,0.0269,0.6515,0.0423,0.0632,0.7635,0.0,0.0,24.54,0.018,0.0076,0.02092,1.6188,1.6352,0.599,0.0,0.0,0.0,0.0,0.0,0.0
24.05,10:00,0.5599,2.0185,1.444,1.45,0.0,0.0269,0.5849,0.0406,0.0562,0.5685,0.0,0.0,23.57,0.018,0.0057,0.015577,1.444,1.4586,0.5343,0.0,0.0,0.0,0.0,0.0,0.0
24.05,11:00,0.6967,2.0711,1.3607,1.5456,0.033,0.0269,0.5866,0.0433,0.0577,0.5255,0.0,0.0,22.99,0.018,0.0053,0.014398,1.3607,1.3744,0.5035,0.0,0.0,0.0,0.0,0.0,0.0
24.05,12:00,0.6658,1.9643,1.2855,1.3904,0.0177,0.0269,0.544,0.0389,0.0547,0.5739,0.0,0.0,22.8,0.018,0.0057,0.015725,1.2855,1.2985,0.4756,0.0,0.0,0.0,0.0,0.0,0.0
24.05,13:00,0.7002,1.8638,1.152,1.1342,0.0,0.0269,0.4784,0.0318,0.0518,0.7296,0.0,0.0,23.96,0.018,0.0073,0.019992,1.152,1.1636,0.4262,0.0,0.0,0.0,0.0,0.0,0.0
24.05,14:00,0.9231,2.0269,1.0927,1.2189,0.0222,0.0269,0.4795,0.0341,0.0563,0.8079,0.0,0.0,24.12,0.018,0.0081,0.022138,1.0927,1.1037,0.4043,0.0,0.0,0.0,0.0,0.0,0.0
24.05,15:00,0.9944,2.0499,1.0449,1.6419,0.113,0.0269,0.5486,0.046,0.0572,0.408,0.0,0.0,22.26,0.018,0.0041,0.011178,1.0449,1.0555,0.3866,0.0,0.0,0.0,0.0,0.0,0.0
24.05,16:00,0.9265,2.0361,1.0985,1.45,0.0656,0.0269,0.5228,0.0406,0.0567,0.5861,0.0,0.0,23.5,0.018,0.0059,0.016059,1.0985,1.1096,0.4064,0.0,0.0,0.0,0.0,0.0,0.0
24.05,17:00,0.8858,2.0979,1.2,1.8516,0.1232,0.0269,0.6146,0.0518,0.0586,0.2463,0.0,0.0,21.23,0.018,0.0025,0.006748,1.2,1.2121,0.444,0.0,0.0,0.0,0.0,0.0,0.0
24.05,18:00,0.6709,1.9527,1.2689,1.8292,0.1055,0.0269,0.6211,0.0512,0.0546,0.1235,0.0,0.0,20.08,0.018,0.0012,0.003383,1.2689,1.2817,0.4695,0.0,0.0,0.0,0.0,0.0,0.0
24.05,19:00,0.5151,1.9341,1.4048,1.9299,0.0984,0.0269,0.6631,0.054,0.0542,0.0042,0.0,0.0,18.2,0.018,0.0,0.000114,1.4048,1.419,0.5198,0.0,0.0,0.0,0.0,0.0,0.0
24.05,20:00,0.4547,1.8917,1.4226,1.8917,0.0876,0.0269,0.6589,0.053,0.053,0.0,0.0,0.0,18.12,0.018,0.0,0.0,1.4226,1.437,0.5264,0.0,0.0,0.0,0.0,0.0,0.0
24.05,21:00,0.335,1.6126,1.2648,1.6126,0.0645,0.0269,0.5774,0.0452,0.0452,0.0,0.0,0.0,18.16,0.018,0.0,0.0,1.2648,1.2776,0.468,0.0,0.0,0.0,0.0,0.0,0.0
24.05,22:00,0.3679,1.3167,0.9393,1.3167,0.0709,0.0269,0.4633,0.0369,0.0369,0.0,0.0,0.0,18.15,0.018,0.0,0.0,0.9393,0.9488,0.3475,0.0,0.0,0.0,0.0,0.0,0.0
24.05,23:00,0.3174,2.511,0.548,2.511,0.0612,0.0269,0.3088,0.0703,0.0703,0.0,0.0,0.0,17.93,0.018,0.0,0.0,0.548,0.5535,0.2028,0.0,1.64,50.0,0.0,0.0,0.0
25.05,00:00,0.3464,0.7607,0.4101,0.0,0.0,0.0269,0.5435,0.0,0.0084,0.0,0.0,0.0,17.79,0.018,0.0,0.0,0.4101,0.4142,0.1517,0.0,0.9211,28.08,0.0,0.7607,0.3469
25.05,01:00,0.3718,0.8044,0.4283,0.0,0.0,0.0269,0.5702,0.0,0.0088,0.0,0.0,0.0,17.65,0.018,0.0,0.0,0.4283,0.4326,0.1585,0.0,0.1609,4.91,0.0,0.8044,0.3668
25.05,02:00,0.514,0.9146,0.3966,0.7625,0.0697,0.0269,0.3307,0.0214,0.023,0.0,0.0,0.0,17.17,0.018,0.0,0.0,0.3966,0.4006,0.1467,0.0,0.0172,0.52,0.0,0.1521,0.0693
25.05,03:00,0.5958,1.1029,0.502,1.0866,0.1117,0.0269,0.3497,0.0304,0.0306,0.0,0.0,0.0,16.03,0.018,0.0,0.0,0.502,0.5071,0.1857,0.0,0.0018,0.06,0.0,0.0163,0.0074
25.05,04:00,0.5517,1.3572,0.7974,1.3554,0.106,0.0269,0.4467,0.038,0.038,0.0,0.0,0.0,15.0,0.018,0.0,0.0,0.7974,0.8055,0.295,0.0,0.0002,0.01,0.0,0.0017,0.0008
25.05,05:00,0.5435,2.0654,1.5066,1.9055,0.0739,0.0269,0.6779,0.0534,0.0577,0.1597,0.0,0.0,15.71,0.018,0.0016,0.004376,1.5066,1.5218,0.5574,0.0,0.0,0.0,0.0,0.0002,0.0001
25.05,06:00,0.5694,2.4899,1.9013,1.8356,0.0,0.0269,0.7549,0.0514,0.0693,0.6544,0.0,0.0,19.1,0.018,0.0065,0.01793,1.9013,1.9205,0.7035,0.0,0.0,0.0,0.0,0.0,0.0
25.05,07:00,0.5756,2.4453,1.851,1.01,0.0,0.0269,0.7441,0.0283,0.0676,1.4352,0.0,0.0,24.92,0.018,0.0144,0.039326,1.851,1.8697,0.6849,0.0,0.0,0.0,0.0,0.0,0.0
25.05,08:00,0.6796,2.1779,1.4833,0.9079,0.0,0.0269,0.6064,0.0254,0.0602,1.27,0.0,0.0,24.82,0.018,0.0127,0.034799,1.4833,1.4983,0.5488,0.0,0.0,0.0,0.0,0.0,0.0
25.05,09:00,0.6798,2.1198,1.4256,0.0,0.0,0.0269,0.5969,0.0,0.0671,2.4493,0.0,0.0,33.35,0.018,0.0245,0.067111,1.4256,1.44,0.5275,0.0,0.3487,10.63,0.3295,0.0,0.0
25.05,10:00,0.5187,1.8499,1.3179,1.0807,0.0,0.0269,0.6872,0.0303,0.0459,0.4397,0.0,0.0,21.25,0.018,0.0044,0.012049,1.3179,1.3312,0.4876,0.0,0.0373,1.14,0.0,0.3295,0.1503
25.05,11:00,0.4638,1.672,1.1961,0.7216,0.0,0.0269,0.5127,0.0202,0.0457,0.9151,0.0,0.0,25.03,0.018,0.0092,0.025075,1.1961,1.2082,0.4426,0.0,0.004,0.12,0.0,0.0352,0.0161
25.05,12:00,0.5019,1.6456,1.1322,0.0,0.0,0.0269,0.49,0.0,0.0717,2.616,0.0,0.0,36.92,0.018,0.0262,0.071679,1.1322,1.1436,0.4189,0.0,1.0309,31.43,0.9705,0.0,0.0
25.05,13:00,0.6142,1.6204,0.9962,0.0,0.0,0.0269,0.4439,0.0,0.0834,3.0435,0.0,0.0,40.11,0.018,0.0304,0.083393,0.9962,1.0063,0.3686,0.0,2.5368,77.34,1.4231,0.0,0.0
25.05,14:00,0.9511,1.9973,1.0358,0.0,0.0,0.0269,0.453,0.0,0.0682,2.4892,0.0,0.0,36.83,0.018,0.0249,0.068205,1.0358,1.0463,0.3832,0.0,3.0573,93.21,0.4919,0.0,0.0
25.05,15:00,0.9456,1.9221,0.9668,0.0,0.0,0.0269,0.7441,0.0,0.0408,1.1995,0.0,0.0,28.34,0.018,0.012,0.032866,0.9668,0.9766,0.3577,0.0,2.3743,72.39,0.0,0.7226,0.3295
25.05,16:00,0.8916,1.9116,1.0098,0.0,0.0,0.0269,0.6812,0.0,0.0434,1.3655,0.0,0.0,29.14,0.018,0.0137,0.037414,1.0098,1.02,0.3736,0.0,1.8582,56.65,0.0,0.5461,0.249
25.05,17:00,0.8048,1.8591,1.0438,0.0,0.0,0.0269,1.0289,0.0,0.0296,0.5604,0.0,0.0,23.46,0.018,0.0056,0.015356,1.0438,1.0543,0.3862,0.0,0.6308,19.23,0.0,1.2987,0.5922
25.05,18:00,0.7293,1.8408,1.1004,0.9295,0.0,0.0269,0.727,0.026,0.0412,0.3151,0.0,0.0,21.56,0.018,0.0032,0.008635,1.1004,1.1115,0.4071,0.0,0.0675,2.06,0.0,0.5961,0.2718
25.05,19:00,0.5116,1.7218,1.1981,1.6455,0.0839,0.0269,0.6013,0.0461,0.0471,0.0125,0.0,0.0,19.25,0.018,0.0001,0.000342,1.1981,1.2102,0.4433,0.0,0.0072,0.22,0.0,0.0638,0.0291
25.05,20:00,0.4615,1.6934,1.2196,1.6866,0.0876,0.0269,0.5869,0.0472,0.0473,0.0,0.0,0.0,18.78,0.018,0.0,0.0,1.2196,1.2319,0.4513,0.0,0.0008,0.02,0.0,0.0068,0.0031
25.05,21:00,0.3326,1.4481,1.1044,1.4474,0.0639,0.0269,0.5178,0.0405,0.0405,0.0,0.0,0.0,18.26,0.018,0.0,0.0,1.1044,1.1156,0.4086,0.0,0.0001,0.0,0.0,0.0007,0.0003
25.05,22:00,0.3791,1.216,0.8285,1.2159,0.073,0.0269,0.4245,0.034,0.034,0.0,0.0,0.0,17.52,0.018,0.0,0.0,0.8285,0.8369,0.3065,0.0,0.0,0.0,0.0,0.0001,0.0
25.05,23:00,0.3435,2.467,0.4787,2.467,0.0662,0.0269,0.2882,0.0691,0.0691,0.0,0.0,0.0,16.86,0.018,0.0,0.0,0.4787,0.4835,0.1771,0.0,1.64,50.0,0.0,0.0,0.0
26.05,00:00,0.3577,0.6944,0.3334,0.0,0.0,0.0269,0.4849,0.0,0.0076,0.0,0.0,0.0,16.21,0.018,0.0,0.0,0.3334,0.3368,0.1234,0.0,0.9837,29.99,0.0,0.6944,0.3167
26.05,01:00,0.3613,0.7521,0.3869,0.0,0.0,0.0269,0.531,0.0,0.0083,0.0,0.0,0.0,16.16,0.018,0.0,0.0,0.3869,0.3908,0.1432,0.0,0.2729,8.32,0.0,0.7521,0.343
26.05,02:00,0.5637,0.9751,0.4073,0.7172,0.0589,0.0269,0.3721,0.0201,0.0229,0.0,0.0,0.0,16.3,0.018,0.0,0.0,0.4073,0.4114,0.1507,0.0,0.0292,0.89,0.0,0.2579,0.1176
26.05,03:00,0.6357,1.1802,0.539,1.1526,0.1172,0.0269,0.3741,0.0323,0.0326,0.0,0.0,0.0,16.39,0.018,0.0,0.0,0.539,0.5444,0.1994,0.0,0.0031,0.1,0.0,0.0276,0.0126
26.05,04:00,0.4919,1.3154,0.8152,1.3124,0.0942,0.0269,0.4421,0.0367,0.0368,0.0,0.0,0.0,16.71,0.018,0.0,0.0,0.8152,0.8234,0.3016,0.0,0.0003,0.01,0.0,0.003,0.0013
26.05,05:00,0.4917,1.9087,1.4028,1.8373,0.081,0.0269,0.6458,0.0514,0.0534,0.0711,0.0,0.0,17.82,0.018,0.0007,0.001948,1.4028,1.417,0.519,0.0,0.0,0.0,0.0,0.0003,0.0001
26.05,06:00,0.5509,2.1383,1.5716,1.9571,0.0712,0.0269,0.6994,0.0548,0.0598,0.1812,0.0,0.0,19.06,0.018,0.0018,0.004966,1.5716,1.5875,0.5815,0.0,0.0,0.0,0.0,0.0,0.0
26.05,07:00,0.6747,2.2448,1.5544,1.12,0.0,0.0269,0.6313,0.0314,0.0622,1.1248,0.0,0.0,25.69,0.018,0.0112,0.030819,1.5544,1.5701,0.5751,0.0,0.0,0.0,0.0,0.0,0.0
26.05,08:00,0.6968,1.9235,1.2144,1.3016,0.0144,0.0269,0.5149,0.0364,0.0535,0.6219,0.0,0.0,22.95,0.018,0.0062,0.01704,1.2144,1.2267,0.4493,0.0,0.0,0.0,0.0,0.0,0.0
26.05,09:00,0.7096,1.8895,1.1681,0.1194,0.0,0.0269,0.4948,0.0033,0.0518,1.7701,0.0,0.0,31.34,0.018,0.0177,0.0485,1.1681,1.1799,0.4322,0.0,0.0,0.0,0.0,0.0,0.0
26.05,10:00,0.5649,1.6424,1.0667,0.0,0.0,0.0269,0.4759,0.0,0.0996,3.6345,0.0,0.0,45.56,0.018,0.0363,0.099585,1.0667,1.0775,0.3947,0.0,2.1081,64.27,1.9921,0.0,0.0
26.05,11:00,0.533,1.5553,1.0121,0.0,0.0,0.0269,0.3364,0.0,0.118,4.3059,1.5105,0.1261,51.03,0.018,0.0431,0.117982,1.0121,1.0223,0.3745,0.0,3.28,100.0,1.2401,0.0,0.0
26.05,12:00,0.5357,1.5163,0.9708,0.0,0.0,0.0269,0.3237,0.0,0.0772,2.8179,1.3016,0.1086,39.84,0.018,0.0282,0.077211,0.9708,0.9806,0.3592,0.0,3.2799,100.0,0.0,0.0,0.0
26.05,13:00,0.5414,1.4013,0.8513,0.0,0.0,0.0269,0.3175,0.0,0.0594,2.1695,0.7681,0.0641,34.87,0.018,0.0217,0.059443,0.8513,0.8599,0.315,0.0,3.2799,100.0,0.0001,0.0,0.0
26.05,14:00,0.664,1.492,0.8197,0.0,0.0,0.0269,0.3467,0.0,0.047,1.7153,0.2232,0.0186,31.67,0.018,0.0172,0.046998,0.8197,0.828,0.3033,0.0,3.2799,100.0,0.0001,0.0,0.0
26.05,15:00,0.9185,1.6927,0.7665,0.0,0.0,0.0269,0.7335,0.0,0.0321,0.8227,0.0,0.0,25.52,0.018,0.0082,0.022541,0.7665,0.7742,0.2836,0.0,2.4576,74.93,0.0,0.87,0.3967
26.05,16:00,0.8882,1.7174,0.8209,0.0,0.0,0.0269,0.8393,0.0,0.0296,0.6558,0.0,0.0,23.94,0.018,0.0066,0.017968,0.8209,0.8292,0.3037,0.0,1.4543,44.34,0.0,1.0616,0.4841
26.05,17:00,0.9792,1.8844,0.8961,0.0,0.0,0.0269,0.9143,0.0,0.0325,0.7208,0.0,0.0,24.02,0.018,0.0072,0.019749,0.8961,0.9052,0.3316,0.0,0.3547,10.81,0.0,1.1636,0.5306
26.05,18:00,0.796,1.7462,0.9407,1.1072,0.0302,0.0269,0.5791,0.031,0.043,0.3039,0.0,0.0,20.87,0.018,0.003,0.008326,0.9407,0.9502,0.3481,0.0,0.0379,1.16,0.0,0.3352,0.1528
26.05,19:00,0.7274,1.7626,1.0249,1.7101,0.13,0.0269,0.5706,0.0479,0.0487,0.0167,0.0,0.0,18.52,0.018,0.0002,0.000458,1.0249,1.0353,0.3792,0.0,0.0041,0.12,0.0,0.0358,0.0163
26.05,20:00,0.6918,1.7553,1.0529,1.7515,0.1325,0.0269,0.5688,0.049,0.0491,0.0,0.0,0.0,17.48,0.018,0.0,0.0,1.0529,1.0635,0.3896,0.0,0.0004,0.01,0.0,0.0038,0.0017
26.05,21:00,0.5859,1.5645,0.9688,1.5641,0.1128,0.0269,0.5163,0.0438,0.0438,0.0,0.0,0.0,17.1,0.018,0.0,0.0,0.9688,0.9786,0.3585,0.0,0.0,0.0,0.0,0.0004,0.0002
26.05,22:00,0.5434,1.2727,0.722,1.2727,0.1047,0.0269,0.4167,0.0356,0.0356,0.0,0.0,0.0,16.91,0.018,0.0,0.0,0.722,0.7293,0.2671,0.0,0.0,0.0,0.0,0.0,0.0
26.05,23:00,0.5483,2.6356,0.4428,2.6356,0.1056,0.0269,0.3144,0.0738,0.0738,0.0,0.0,0.0,16.79,0.018,0.0,0.0,0.4428,0.4473,0.1638,0.0,1.64,50.0,0.0,0.0,0.0
27.05,00:00,0.4841,0.7608,0.2739,0.0,0.0,0.0269,0.4932,0.0,0.0084,0.0,0.0,0.0,16.62,0.018,0.0,0.0,0.2739,0.2767,0.1013,0.0,0.921,28.08,0.0,0.7608,0.3469
27.05,01:00,0.4317,0.7536,0.3187,0.0,0.0,0.0269,0.5065,0.0,0.0083,0.0,0.0,0.0,16.34,0.018,0.0,0.0,0.3187,0.3219,0.1179,0.0,0.2088,6.37,0.0,0.7536,0.3436
27.05,02:00,0.544,0.8613,0.3142,0.664,0.0668,0.0269,0.3179,0.0186,0.0208,0.0,0.0,0.0,16.12,0.018,0.0,0.0,0.3142,0.3174,0.1163,0.0,0.0223,0.68,0.0,0.1974,0.09
27.05,03:00,0.511,0.8719,0.3573,0.8508,0.0944,0.0269,0.2811,0.0238,0.0241,0.0,0.0,0.0,15.99,0.018,0.0,0.0,0.3573,0.3609,0.1322,0.0,0.0024,0.07,0.0,0.0211,0.0096
27.05,04:00,0.5322,1.1252,0.5871,1.123,0.1021,0.0269,0.3652,0.0314,0.0315,0.0,0.0,0.0,16.07,0.018,0.0,0.0,0.5871,0.593,0.2172,0.0,0.0003,0.01,0.0,0.0023,0.001
27.05,05:00,0.6158,1.8375,1.2095,1.812,0.1137,0.0269,0.6065,0.0507,0.0514,0.0252,0.0,0.0,16.33,0.018,0.0003,0.00069,1.2095,1.2217,0.4475,0.0,0.0,0.0,0.0,0.0002,0.0001
27.05,06:00,0.6324,2.1905,1.5425,1.7637,0.0396,0.0269,0.6595,0.0494,0.0611,0.4268,0.0,0.0,18.91,0.018,0.0043,0.011694,1.5425,1.5581,0.5707,0.0,0.0,0.0,0.0,0.0,0.0
27.05,07:00,0.8112,2.2848,1.4588,1.9616,0.094,0.0269,0.6819,0.0549,0.0638,0.3232,0.0,0.0,18.38,0.018,0.0032,0.008856,1.4588,1.4735,0.5398,0.0,0.0,0.0,0.0,0.0,0.0
27.05,08:00,0.7623,1.8959,1.1223,0.231,0.0,0.0269,0.4768,0.0065,0.0521,1.6649,0.0,0.0,27.59,0.018,0.0166,0.045618,1.1223,1.1336,0.4153,0.0,0.0,0.0,0.0,0.0,0.0
27.05,09:00,0.8189,1.9091,1.0793,1.2674,0.0341,0.0269,0.4848,0.0355,0.0531,0.6418,0.0,0.0,21.42,0.018,0.0064,0.017584,1.0793,1.0902,0.3993,0.0,0.0,0.0,0.0,0.0,0.0
27.05,10:00,0.6879,1.696,0.998,1.2899,0.0543,0.0269,0.4725,0.0361,0.0472,0.4061,0.0,0.0,19.68,0.018,0.0041,0.011126,0.998,1.0081,0.3693,0.0,0.0,0.0,0.0,0.0,0.0
27.05,11:00,0.6881,1.6739,0.9759,1.2073,0.0427,0.0269,0.4533,0.0338,0.0466,0.4666,0.0,0.0,20.84,0.018,0.0047,0.012784,0.9759,0.9858,0.3611,0.0,0.0,0.0,0.0,0.0,0.0
